,loss,accuracy,val_loss,val_accuracy
0,1.0385372638702393,0.5590828657150269,1.5420055389404297,0.2698412835597992
1,0.7077932357788086,0.7037037014961243,1.504805326461792,0.2698412835597992
2,0.5901448726654053,0.7671957612037659,1.3332635164260864,0.2698412835597992
3,0.5025973320007324,0.7971781492233276,1.090682029724121,0.2857142984867096
4,0.4257717430591583,0.8589065074920654,1.1043463945388794,0.4126984179019928
5,0.2816387712955475,0.8977072238922119,1.0247422456741333,0.5555555820465088
6,0.2561686038970947,0.9100528955459595,1.42021644115448,0.2857142984867096
7,0.12963595986366272,0.9647266268730164,1.145336389541626,0.3650793731212616
8,0.113189697265625,0.9611992835998535,1.0375030040740967,0.5714285969734192
9,0.15939605236053467,0.9594356417655945,0.9899198412895203,0.5714285969734192
10,0.09253468364477158,0.9735449552536011,1.672935962677002,0.3333333432674408
11,0.055839210748672485,0.9858906269073486,1.4805572032928467,0.3492063581943512
12,0.028852196410298347,0.9911816716194153,1.4705641269683838,0.5555555820465088
13,0.02691257931292057,0.9911816716194153,1.7041255235671997,0.5714285969734192
14,0.017354050651192665,0.9929453134536743,2.8562824726104736,0.30158731341362
15,0.012040483765304089,0.9964726567268372,3.97208309173584,0.2857142984867096
16,0.020274553447961807,0.9911816716194153,3.9253878593444824,0.3333333432674408
17,0.03380550816655159,0.9858906269073486,2.567253589630127,0.4444444477558136
18,0.031227922067046165,0.9911816716194153,4.334806442260742,0.30158731341362
19,0.020672675222158432,0.9929453134536743,2.793109655380249,0.3333333432674408
20,0.015891587361693382,0.9947090148925781,6.435033798217773,0.2698412835597992
21,0.023927895352244377,0.9929453134536743,2.7066714763641357,0.4126984179019928
22,0.010407709516584873,0.998236358165741,4.50265645980835,0.3492063581943512
23,0.005953717045485973,1.0,3.5972821712493896,0.3333333432674408
24,0.0021002234425395727,1.0,3.3077073097229004,0.3333333432674408
25,0.0014879810623824596,1.0,3.5614051818847656,0.3968254029750824
26,0.0015557965962216258,1.0,3.642366886138916,0.3968254029750824
27,0.0017098314128816128,1.0,3.5407400131225586,0.4285714328289032
28,0.0010546132689341903,1.0,3.0633254051208496,0.460317462682724
29,0.0004975164192728698,1.0,2.4331603050231934,0.523809552192688
30,0.0006750704487785697,1.0,1.8989909887313843,0.5714285969734192
31,0.00021572245168499649,1.0,1.4147647619247437,0.6190476417541504
32,0.00094524648739025,1.0,1.103967547416687,0.6666666865348816
33,0.000477815541671589,1.0,0.8042292594909668,0.7777777910232544
34,0.00029387170798145235,1.0,0.6787099242210388,0.8095238208770752
35,0.0004329666553530842,1.0,0.6144353747367859,0.8095238208770752
36,0.0005285366787575185,1.0,0.6115930676460266,0.7777777910232544
37,0.00016913159925024956,1.0,0.6422361731529236,0.8095238208770752
38,0.00024261487124022096,1.0,0.6844949126243591,0.8253968358039856
39,0.0005634140688925982,1.0,0.7519994974136353,0.7936508059501648
40,0.00034376405528746545,1.0,0.773614764213562,0.8253968358039856
41,0.0002719513140618801,1.0,0.7819414734840393,0.841269850730896
42,0.0016222153790295124,1.0,0.8660397529602051,0.8253968358039856
43,0.0002778257767204195,1.0,0.8735088109970093,0.841269850730896
