,loss,accuracy,val_loss,val_accuracy
0,1.1699103116989136,0.5379188656806946,1.182043433189392,0.2698412835597992
1,0.7851221561431885,0.6948853731155396,1.11247718334198,0.2698412835597992
2,0.5852330327033997,0.7530864477157593,1.6914215087890625,0.2698412835597992
3,0.5854661464691162,0.7583774328231812,1.0432982444763184,0.5555555820465088
4,0.4030131995677948,0.8395061492919922,1.0221104621887207,0.5555555820465088
5,0.38590121269226074,0.8465608358383179,1.1499470472335815,0.2698412835597992
6,0.25160494446754456,0.9100528955459595,1.0628753900527954,0.5555555820465088
7,0.16434212028980255,0.9470899701118469,0.9833672642707825,0.5555555820465088
8,0.12282854318618774,0.9611992835998535,1.5756417512893677,0.4761904776096344
9,0.07248572260141373,0.9735449552536011,1.4784197807312012,0.2857142984867096
10,0.07377798110246658,0.9753086566925049,2.5364482402801514,0.2698412835597992
11,0.08642158657312393,0.9788359999656677,1.99443781375885,0.2857142984867096
12,0.05787850543856621,0.9823633432388306,1.9373507499694824,0.2698412835597992
13,0.0599168986082077,0.9788359999656677,1.892002820968628,0.4761904776096344
14,0.043462831526994705,0.9841269850730896,2.983652353286743,0.30158731341362
15,0.05289401859045029,0.9823633432388306,2.304047107696533,0.4761904776096344
16,0.04017335921525955,0.9876543283462524,1.9915235042572021,0.5555555820465088
17,0.015981031581759453,0.9947090148925781,2.3264031410217285,0.3650793731212616
18,0.010968768037855625,0.998236358165741,2.350332260131836,0.4761904776096344
19,0.006471746135503054,0.998236358165741,3.3201751708984375,0.3174603283405304
20,0.012309997342526913,0.9947090148925781,2.551018714904785,0.3333333432674408
21,0.028726331889629364,0.9947090148925781,3.1702721118927,0.3333333432674408
22,0.03275948390364647,0.9929453134536743,2.2284207344055176,0.4285714328289032
23,0.029339812695980072,0.9894179701805115,2.357825994491577,0.4444444477558136
24,0.01449829526245594,0.9964726567268372,2.260946750640869,0.460317462682724
25,0.008668476715683937,0.9964726567268372,2.600228786468506,0.460317462682724
26,0.005176646634936333,0.998236358165741,2.345165967941284,0.5555555820465088
27,0.007359745446592569,0.998236358165741,2.1214027404785156,0.5714285969734192
28,0.00632082112133503,0.9964726567268372,1.7112550735473633,0.5714285969734192
29,0.006310515571385622,0.9964726567268372,1.4503209590911865,0.6349206566810608
30,0.006796634756028652,0.998236358165741,1.2600414752960205,0.6190476417541504
31,0.0033787486609071493,1.0,0.8811545968055725,0.6666666865348816
32,0.007972017861902714,0.9947090148925781,0.8258066773414612,0.7936508059501648
33,0.007722442504018545,0.9964726567268372,1.380192756652832,0.7936508059501648
34,0.006074583623558283,0.9964726567268372,0.8679130673408508,0.8253968358039856
35,0.00317376502789557,1.0,0.7085813879966736,0.8571428656578064
36,0.005229396279901266,0.998236358165741,0.7010870575904846,0.8571428656578064
37,0.007543417625129223,0.9964726567268372,0.8189857006072998,0.8571428656578064
38,0.002941742306575179,0.998236358165741,0.993717610836029,0.8571428656578064
39,0.003859151154756546,0.998236358165741,0.9008436799049377,0.8571428656578064
40,0.0049711596220731735,0.998236358165741,0.7968432903289795,0.8888888955116272
41,0.002889106050133705,0.998236358165741,0.8401916027069092,0.8888888955116272
42,0.0035277758724987507,0.998236358165741,0.9454850554466248,0.8730158805847168
43,0.0017207307973876595,0.998236358165741,0.9791021347045898,0.8730158805847168
44,0.004096778575330973,0.998236358165741,0.8742907643318176,0.8730158805847168
45,0.00284586101770401,0.998236358165741,0.9320948123931885,0.8730158805847168
46,0.0062318420968949795,0.9964726567268372,0.9786354899406433,0.8888888955116272
47,0.004081184044480324,0.9964726567268372,1.1806694269180298,0.8571428656578064
48,0.0036369336303323507,0.9964726567268372,1.116331934928894,0.8730158805847168
49,0.003996958490461111,0.998236358165741,1.1676764488220215,0.8571428656578064
50,0.006589881144464016,0.9964726567268372,0.8789892792701721,0.8888888955116272
51,0.005253237206488848,0.9964726567268372,1.0551886558532715,0.8571428656578064
52,0.0032854049932211637,0.9964726567268372,0.9149056077003479,0.8730158805847168
53,0.0045239282771945,0.998236358165741,0.9904794096946716,0.8888888955116272
54,0.0032420337665826082,0.998236358165741,0.9433830976486206,0.8730158805847168
55,0.0048860423266887665,0.9964726567268372,0.8948797583580017,0.8730158805847168
56,0.002752795349806547,1.0,1.092144250869751,0.8730158805847168
57,0.0035175317898392677,0.998236358165741,0.9496680498123169,0.8888888955116272
58,0.004666794557124376,0.9964726567268372,0.9181333184242249,0.8888888955116272
59,0.0031772609800100327,0.998236358165741,0.9955647587776184,0.8730158805847168
60,0.0035952036269009113,0.998236358165741,0.9720967411994934,0.8888888955116272
61,0.0029418475460261106,0.9964726567268372,0.9269527792930603,0.8888888955116272
62,0.013015015982091427,0.9929453134536743,1.2060081958770752,0.8571428656578064
63,0.005910230800509453,0.998236358165741,2.8380019664764404,0.761904776096344
64,0.004437550902366638,0.998236358165741,1.6880230903625488,0.7777777910232544
65,0.006740704644471407,0.998236358165741,1.9521222114562988,0.7777777910232544
66,0.011733262799680233,0.9964726567268372,0.7495428919792175,0.8888888955116272
67,0.004408950451761484,0.998236358165741,0.7235721349716187,0.8571428656578064
68,0.0038541792891919613,0.9964726567268372,0.6031768918037415,0.8730158805847168
69,0.005538350902497768,0.998236358165741,0.7190511226654053,0.8095238208770752
70,0.011101379990577698,0.9947090148925781,0.9120714664459229,0.8095238208770752
71,0.051298364996910095,0.9823633432388306,1.5359818935394287,0.7777777910232544
72,0.04452025145292282,0.9841269850730896,1.7142030000686646,0.6666666865348816
73,0.06485165655612946,0.9770722985267639,3.2230942249298096,0.6190476417541504
74,0.08251073211431503,0.9788359999656677,2.3503150939941406,0.4920634925365448
75,0.0627450942993164,0.9753086566925049,1.8084897994995117,0.60317462682724
76,0.02286037988960743,0.9947090148925781,1.6089463233947754,0.7142857313156128
77,0.031793344765901566,0.9841269850730896,2.202305793762207,0.6984127163887024
78,0.012915409170091152,0.9964726567268372,1.7185077667236328,0.7777777910232544
79,0.011777685955166817,0.9947090148925781,1.0633671283721924,0.8730158805847168
