,loss,accuracy,val_loss,val_accuracy
0,1.0951216220855713,0.48677247762680054,1.1031508445739746,0.1746031790971756
1,0.9599900841712952,0.5485008955001831,1.1190345287322998,0.1746031790971756
2,0.9035640358924866,0.5731922388076782,1.1269727945327759,0.1746031790971756
3,0.8645114898681641,0.6067019104957581,1.0887106657028198,0.1746031790971756
4,0.8722789287567139,0.6437389850616455,1.1012248992919922,0.1746031790971756
5,0.8021273016929626,0.6578482985496521,1.1230175495147705,0.1746031790971756
6,0.7683641910552979,0.6895943284034729,1.5202680826187134,0.1746031790971756
7,0.7024505734443665,0.7001763582229614,2.535430431365967,0.1746031790971756
8,0.637973427772522,0.7495591044425964,3.765611171722412,0.1746031790971756
9,0.6179999709129333,0.7389770746231079,3.3352746963500977,0.1746031790971756
10,0.5968297123908997,0.7689594626426697,2.1635007858276367,0.1746031790971756
11,0.6052320599555969,0.7583774328231812,4.246038913726807,0.1746031790971756
12,0.5469011664390564,0.7777777910232544,4.07560396194458,0.1746031790971756
13,0.4599807560443878,0.8236331343650818,7.508211612701416,0.1746031790971756
14,0.39807724952697754,0.8483245372772217,7.128244400024414,0.1746031790971756
15,0.48726513981819153,0.8236331343650818,4.895654201507568,0.1746031790971756
16,0.40247610211372375,0.8377425074577332,5.637157440185547,0.1746031790971756
17,0.3542845547199249,0.8677248954772949,3.2141032218933105,0.1587301641702652
18,0.2791983485221863,0.89241623878479,1.8998408317565918,0.5555555820465088
19,0.3043639063835144,0.8994709253311157,1.5509079694747925,0.523809552192688
20,0.2757822275161743,0.9029982089996338,1.8273437023162842,0.5714285969734192
21,0.2868902385234833,0.8959435820579529,1.5525990724563599,0.4444444477558136
22,0.2802264094352722,0.9012345671653748,3.0848610401153564,0.460317462682724
23,0.16537678241729736,0.9470899701118469,2.312041997909546,0.4444444477558136
24,0.22385188937187195,0.920634925365448,1.8573869466781616,0.60317462682724
25,0.24664132297039032,0.9012345671653748,2.688403844833374,0.460317462682724
26,0.2826034426689148,0.8888888955116272,3.682176351547241,0.2698412835597992
27,0.19812540709972382,0.9312169551849365,2.86037278175354,0.4126984179019928
28,0.15511879324913025,0.9453262686729431,2.698031187057495,0.3650793731212616
29,0.11227323859930038,0.9629629850387573,2.0699589252471924,0.4444444477558136
30,0.1330818384885788,0.9506173133850098,1.6542720794677734,0.5555555820465088
31,0.1647518128156662,0.9417989253997803,2.0538792610168457,0.5079365372657776
32,0.16425171494483948,0.9329805970191956,1.9624391794204712,0.5714285969734192
33,0.18031816184520721,0.9312169551849365,1.8528913259506226,0.6349206566810608
34,0.11010251194238663,0.9664903283119202,1.1141502857208252,0.7460317611694336
35,0.1458386927843094,0.9400352835655212,0.9374381303787231,0.7142857313156128
36,0.2412261664867401,0.9188712239265442,0.820449948310852,0.7142857313156128
37,0.16108350455760956,0.9506173133850098,1.3167632818222046,0.682539701461792
38,0.09716179966926575,0.9753086566925049,1.042171597480774,0.7460317611694336
39,0.0865311548113823,0.9682539701461792,0.5284956693649292,0.7936508059501648
40,0.04900859668850899,0.9841269850730896,0.38412147760391235,0.841269850730896
41,0.04718630760908127,0.9876543283462524,0.5102184414863586,0.8095238208770752
42,0.07322591543197632,0.9682539701461792,0.4231049716472626,0.8253968358039856
43,0.10239028185606003,0.9682539701461792,0.48633453249931335,0.8095238208770752
44,0.13339661061763763,0.9682539701461792,0.3889084458351135,0.8571428656578064
45,0.08992476016283035,0.9735449552536011,0.7809205055236816,0.8253968358039856
46,0.10545259714126587,0.9664903283119202,1.0918378829956055,0.7777777910232544
47,0.10810470581054688,0.9594356417655945,0.8672701120376587,0.761904776096344
48,0.10608094930648804,0.9576719403266907,0.8805314898490906,0.8095238208770752
49,0.07394085824489594,0.9770722985267639,0.8409464955329895,0.8730158805847168
50,0.06700283288955688,0.9805996417999268,0.5397862195968628,0.841269850730896
51,0.06780573725700378,0.9735449552536011,0.7169546484947205,0.8095238208770752
52,0.04293786734342575,0.9858906269073486,0.8528525829315186,0.7936508059501648
53,0.08472565561532974,0.9753086566925049,0.4009235203266144,0.8888888955116272
54,0.05085499584674835,0.9805996417999268,0.7673510313034058,0.7936508059501648
55,0.04255357012152672,0.9841269850730896,0.5603941679000854,0.8730158805847168
56,0.01940782554447651,0.9929453134536743,0.5946076512336731,0.9047619104385376
57,0.042963068932294846,0.9841269850730896,0.597348153591156,0.8730158805847168
58,0.03747549653053284,0.9876543283462524,0.7703084945678711,0.8888888955116272
59,0.0616375133395195,0.9823633432388306,0.5404784083366394,0.841269850730896
60,0.07398048788309097,0.9753086566925049,0.6863555908203125,0.8888888955116272
61,0.06743680685758591,0.9788359999656677,0.7548888325691223,0.841269850730896
62,0.08004841208457947,0.971781313419342,0.7280558943748474,0.8571428656578064
63,0.028691619634628296,0.9876543283462524,0.6136492490768433,0.841269850730896
64,0.054187338799238205,0.9788359999656677,0.6052988171577454,0.8730158805847168
65,0.04626631364226341,0.9788359999656677,1.4546388387680054,0.7301587462425232
66,0.05410366132855415,0.9770722985267639,1.035078763961792,0.7460317611694336
67,0.0443536750972271,0.9841269850730896,0.6337704062461853,0.8888888955116272
68,0.021444614976644516,0.9876543283462524,0.9947158098220825,0.7777777910232544
69,0.02591472864151001,0.9947090148925781,0.564404308795929,0.8571428656578064
70,0.0363532155752182,0.9876543283462524,0.7750892043113708,0.7777777910232544
71,0.017809851095080376,0.9947090148925781,0.7458826899528503,0.8253968358039856
72,0.02539144828915596,0.9911816716194153,0.7736145257949829,0.8095238208770752
73,0.07763611525297165,0.9770722985267639,0.9397890567779541,0.841269850730896
74,0.07038100808858871,0.9753086566925049,0.8780195713043213,0.8095238208770752
75,0.0432886965572834,0.9841269850730896,1.2147892713546753,0.7460317611694336
76,0.05048064887523651,0.9805996417999268,1.3410731554031372,0.6984127163887024
77,0.04784779995679855,0.9876543283462524,0.8396470546722412,0.7936508059501648
78,0.08742622286081314,0.9753086566925049,0.9923674464225769,0.761904776096344
79,0.06865536421537399,0.9788359999656677,0.7162185311317444,0.8095238208770752
