,loss,accuracy,val_loss,val_accuracy
0,11.527851104736328,0.4186508059501648,2.212066650390625,0.5634920597076416
1,1.825977087020874,0.5496031641960144,23.13893699645996,0.5555555820465088
2,1.083825707435608,0.6071428656578064,20.054916381835938,0.3492063581943512
3,0.8842394351959229,0.648809552192688,40.98627471923828,0.2698412835597992
4,0.6230125427246094,0.738095223903656,18.403377532958984,0.2698412835597992
5,0.5557026863098145,0.7658730149269104,31.29874038696289,0.2698412835597992
6,0.43238741159439087,0.8234127163887024,11.253690719604492,0.4126984179019928
7,0.36088982224464417,0.8710317611694336,9.701416015625,0.4761904776096344
8,0.32020071148872375,0.8948412537574768,11.688393592834473,0.460317462682724
9,0.23238980770111084,0.920634925365448,35.54610061645508,0.2698412835597992
10,0.21687670052051544,0.9265872836112976,28.39682960510254,0.2698412835597992
11,0.18245747685432434,0.9404761791229248,31.83919334411621,0.2698412835597992
12,0.133869931101799,0.9444444179534912,14.357261657714844,0.3095238208770752
13,0.10468244552612305,0.9642857313156128,15.284721374511719,0.3095238208770752
14,0.06001197174191475,0.9801587462425232,11.685500144958496,0.4285714328289032
15,0.05711444094777107,0.9841269850730896,12.639293670654297,0.4047619104385376
16,0.036348726600408554,0.9861111044883728,15.09444522857666,0.341269850730896
17,0.07017023116350174,0.97817462682724,8.773364067077637,0.4682539701461792
18,0.24042591452598572,0.976190447807312,17.34649085998535,0.3492063581943512
19,0.11873618513345718,0.9603174328804016,16.663204193115234,0.3174603283405304
20,0.12498527020215988,0.9583333134651184,17.544347763061523,0.3253968358039856
21,0.09308870136737823,0.9742063283920288,13.688390731811523,0.4444444477558136
22,0.08373784273862839,0.9742063283920288,14.964794158935547,0.3888888955116272
23,0.06620772182941437,0.9801587462425232,11.16557788848877,0.4920634925365448
24,0.031194400042295456,0.9920634627342224,13.028769493103027,0.4365079402923584
25,0.047721389681100845,0.9801587462425232,10.336958885192871,0.4444444477558136
26,0.04864901304244995,0.988095223903656,7.791111469268799,0.4841269850730896
27,0.04126961901783943,0.9841269850730896,7.648472309112549,0.4682539701461792
28,0.023616226390004158,0.9920634627342224,6.696506023406982,0.4761904776096344
